"panel_household_id","wave","wave_date","rotation_group","panel_status","interview_result","household_size","monthly_income","employment_adults","school_children","chronic_illness_any","food_security_score","dwelling_quality_index","asset_index","panel_weight_base","attrition_weight","panel_weight_final","income_change","employment_change","household_size_change"
"PH00726",2,2023-04-01,2,"Attrited","Complete",4,3470,2,1,0,60.251158383255,43.4552338665904,-0.489636988280606,87.4116929108277,1,87.4116929108277,2855,1,3
"PH00726",3,2023-06-30,2,"Continuing","Complete",4,4938,3,2,0,38.9468923366091,66.9045799234516,-0.284809991942502,140.159382096026,1.24357667509466,174.298938370299,1468,1,0
"PH00726",4,2023-09-28,2,"Continuing","Complete",4,1633,3,2,0,70.6240913769852,29.392165196859,-1.22697620851056,143.678553574719,1.07253794781864,154.100700996579,-3305,0,0
"PH00727",1,2023-01-01,3,"Continuing","Complete",4,302,3,1,0,57.4053091214548,51.1783223739586,-1.12351228687335,80.4483297490515,1,80.4483297490515,NA,NA,NA
"PH00727",2,2023-04-01,3,"Continuing","Complete",6,5519,1,2,0,52.059290444532,32.8182866420446,0.937261684633045,124.920034836978,1.14000119005796,142.408988376236,5217,-2,2
"PH00727",3,2023-06-30,3,"New","Complete",4,425,1,2,0,92.0874834747742,58.2578977053817,-0.504379896748425,85.0047110882588,1,85.0047110882588,-5094,0,-2
"PH00727",4,2023-09-28,3,"Continuing","Complete",5,603,1,1,1,71.1418799981028,50.9881395995412,1.09754742717068,130.493884517346,1.0835462667048,141.396161396577,178,0,1
"PH00728",1,2023-01-01,4,"Continuing","Complete",6,521,0,1,0,23.2417627841457,37.5887072982336,-0.865711586180809,82.0941120199859,1,82.0941120199859,NA,NA,NA
"PH00728",2,2023-04-01,4,"Attrited","Complete",4,2254,2,2,0,95.401740872388,76.3921840995908,-1.16853254520174,145.14626322547,1,145.14626322547,1733,2,-2
"PH00728",3,2023-06-30,4,"Continuing","Complete",4,1606,0,2,0,61.4528398189641,57.8169011831332,-1.16345019614307,120.805664504878,1.18368129711598,142.995405660092,-648,-2,0
"PH00728",4,2023-09-28,4,"New","Complete",2,23039,0,1,0,95.0930677542112,27.3147144063545,0.736488524528418,108.750198720954,1,108.750198720954,21433,0,-2
"PH00729",1,2023-01-01,1,"Continuing","Complete",6,2137,1,1,0,38.497003390372,49.269603837462,1.74583374687572,142.626725973096,1,142.626725973096,NA,NA,NA
"PH00729",2,2023-04-01,1,"New","Partial",7,593,1,3,1,110.469424558733,50.8895784894027,1.35378805475583,115.69180685794,1,115.69180685794,-1544,0,1
"PH00729",3,2023-06-30,1,"New","Complete",4,3096,2,1,0,58.8193142826795,54.9706922041306,-0.570859364045984,115.553900266532,1,115.553900266532,2503,1,-3
"PH00729",4,2023-09-28,1,"Continuing","Partial",2,3834,1,1,0,72.4800525433365,55.2262552065366,0.413075650596332,107.8683507815,1.26324241387192,136.263875821606,738,-1,-2
"PH00730",1,2023-01-01,2,"New","Complete",4,844,1,2,1,62.220008607059,40.1846645700829,2.29457752789985,118.810793454759,1,118.810793454759,NA,NA,NA
"PH00730",2,2023-04-01,2,"Continuing","Complete",4,332,1,2,0,52.6299839743522,43.1454975085693,-0.472192480869367,84.2537265294231,1.05250310383271,88.6773086816906,-512,0,0
"PH00730",3,2023-06-30,2,"Continuing","Complete",3,957,2,1,0,102.643879237956,45.8113823779105,-1.41931798944111,88.3101270324551,1.21353780734353,107.167677925194,625,1,-1
"PH00730",4,2023-09-28,2,"Continuing","Complete",1,1276,0,1,0,17.1393052432229,73.6715148229348,0.367011605235843,92.8368702437729,1.15306771523319,107.047197861387,319,-2,-2
"PH00731",1,2023-01-01,3,"New","Partial",4,309,1,2,0,53.8393163876251,36.7531581125073,-1.08791163211454,116.442606383935,1,116.442606383935,NA,NA,NA
"PH00732",1,2023-01-01,4,"Attrited","Complete",2,1342,2,0,0,45.4815337604499,45.7742433932246,0.0931612825225761,109.842593481299,1,109.842593481299,NA,NA,NA
"PH00732",2,2023-04-01,4,"Continuing","Complete",3,377,2,1,0,59.6278747248842,44.9389248271196,0.0968475775625206,120.911977794021,1.26731776581146,153.233897557764,-965,0,1
"PH00732",3,2023-06-30,4,"Continuing","Complete",6,262,2,1,0,37.2051274354062,47.0500202657069,-0.472946882534058,120.772408400662,1.27970554968342,154.55312127896,-115,0,3
"PH00733",1,2023-01-01,1,"Continuing","Complete",5,2067,2,1,0,70.3588667682458,43.0235197219944,-0.221407899642049,134.876452023163,1,134.876452023163,NA,NA,NA
"PH00734",1,2023-01-01,2,"Continuing","Complete",4,786,2,1,1,76.196630767272,66.3350786671654,0.482444776808568,133.491777705494,1,133.491777705494,NA,NA,NA
"PH00734",2,2023-04-01,2,"New","Complete",3,1758,3,2,1,103.525636135031,41.1068655411329,-1.29280502939971,127.465686199721,1,127.465686199721,972,1,-1
"PH00734",3,2023-06-30,2,"Attrited","Not found",5,7096,2,2,1,75.6948810501763,50.954182669771,-0.290625567048706,118.917525100987,1,118.917525100987,5338,-1,2
"PH00734",4,2023-09-28,2,"Continuing","Complete",5,425,1,2,1,44.6452560998187,54.6875610757177,0.737092603749791,89.5794096519239,1.21348324164283,108.703112408867,-6671,-1,0
"PH00735",1,2023-01-01,3,"Continuing","Complete",5,4560,2,1,0,92.6409501155231,46.505951020941,0.0673332481043694,131.606383984908,1,131.606383984908,NA,NA,NA
"PH00735",2,2023-04-01,3,"Continuing","Complete",7,12281,0,1,0,63.9334933526339,53.3644846562325,-0.804192597535223,118.968910756521,1.16551160393283,138.659645993974,7721,-2,2
"PH00735",3,2023-06-30,3,"Continuing","Not found",6,811,1,2,0,53.8061742911332,50.1919229686165,-0.90109226546683,105.52784578409,1.12101158769801,118.297937948774,-11470,1,-1
"PH00736",1,2023-01-01,4,"Continuing","Complete",4,3424,1,0,0,70.8315829486392,45.1753895990291,2.63096460277119,98.0400865455158,1,98.0400865455158,NA,NA,NA
"PH00736",2,2023-04-01,4,"Continuing","Complete",5,191,3,2,0,89.4681767003017,57.8153716149428,0.409163544035068,104.343445582781,1.26319167374168,131.805771669687,-3233,2,1
"PH00737",1,2023-01-01,1,"Continuing","Not found",4,6734,1,2,0,67.1513098835541,60.9890604599314,0.514276373039777,144.181096267421,1,144.181096267421,NA,NA,NA
"PH00737",2,2023-04-01,1,"New","Complete",7,2115,2,1,0,71.2417837229052,50.0682486911334,0.586251494236285,146.027375450358,1,146.027375450358,-4619,1,3
"PH00737",3,2023-06-30,1,"Continuing","Complete",2,418,1,2,1,66.9142282715334,59.3052197809245,0.586890599265034,140.85744750686,1.22073027570732,171.948950730478,-1697,-1,-5
"PH00737",4,2023-09-28,1,"Continuing","Complete",4,2166,0,1,1,65.493724026298,35.1363586989114,1.12792757419704,103.498745353427,1.23522213213146,127.843940908391,1748,-1,2
"PH00738",1,2023-01-01,2,"Continuing","Complete",5,1179,1,2,1,86.2859207055819,92.6298093178294,-0.222905467072418,122.90817865869,1,122.90817865869,NA,NA,NA
"PH00738",2,2023-04-01,2,"Continuing","Complete",2,1452,4,2,0,97.8927598168789,44.1404952226155,-0.159155377114431,106.216289128643,1.26460899286903,134.322074421259,273,3,-3
"PH00738",3,2023-06-30,2,"Continuing","Complete",4,427,1,1,1,28.2658099156273,44.1085424555504,-1.3859376786049,137.17118187109,1.1538146666484,158.270121484358,-1025,-3,2
"PH00738",4,2023-09-28,2,"Continuing","Complete",2,1664,2,1,1,30.7940261165878,33.1180077542731,0.908451144069963,109.255896229297,1.0995419673156,120.13144308079,1237,1,-2
"PH00739",1,2023-01-01,3,"Continuing","Complete",4,2934,2,0,0,89.9463376145505,48.4702883996806,0.392953768017021,102.6925500785,1,102.6925500785,NA,NA,NA
"PH00739",2,2023-04-01,3,"Continuing","Complete",5,3571,1,1,0,58.0384378042084,37.2990996078705,1.10732906169065,129.018579670228,1.26036167228594,162.610072829126,637,-1,1
"PH00739",3,2023-06-30,3,"New","Complete",2,6037,3,0,0,61.6305939610744,40.737110158657,-1.30223197862279,147.434105623979,1,147.434105623979,2466,2,-3
"PH00739",4,2023-09-28,3,"Continuing","Complete",5,2306,1,1,0,32.5474369639086,45.4634369764377,-0.113763276561306,128.181925052777,1.20858502325136,154.918754870315,-3731,-2,3
"PH00740",1,2023-01-01,4,"Continuing","Complete",7,553,1,1,0,43.8580766769658,36.4655579163861,0.831093384591247,83.2685518218204,1,83.2685518218204,NA,NA,NA
"PH00740",2,2023-04-01,4,"Continuing","Complete",4,4200,1,1,0,54.8204728499297,62.5363624010696,1.85201889842487,135.133779800963,1.02901448840275,139.054617287818,3647,0,-3
"PH00740",3,2023-06-30,4,"New","Complete",2,3937,2,2,0,90.5155176095872,59.4812330428974,-0.560040483096682,94.5721374638379,1,94.5721374638379,-263,1,-2
"PH00741",1,2023-01-01,1,"Continuing","Complete",2,4748,1,1,0,32.541129565252,33.6764116392224,2.30528833774627,113.182046536822,1,113.182046536822,NA,NA,NA
"PH00741",2,2023-04-01,1,"Continuing","Complete",3,19341,1,2,0,64.3011507242374,32.5252704536667,-0.0632649466681905,91.7425019084476,1.12996899995487,103.666183134846,14593,0,1
"PH00741",3,2023-06-30,1,"New","Complete",9,456,1,0,0,82.4299176178177,57.2210176766807,0.0207486682410204,129.967711437494,1,129.967711437494,-18885,0,6
"PH00741",4,2023-09-28,1,"Continuing","Partial",1,3087,3,1,0,85.9623702959901,43.8212933813362,-1.12198976454691,145.397551725619,1.18673046934418,172.547704800839,2631,2,-8
"PH00742",1,2023-01-01,2,"Continuing","Complete",4,2436,1,1,0,43.2359575165285,30.0173015648166,-1.51804690729152,87.5499745225534,1,87.5499745225534,NA,NA,NA
"PH00743",1,2023-01-01,3,"Continuing","Complete",6,698,1,1,0,77.0710019651442,43.9349874237077,-0.252530264890737,82.4413373344578,1,82.4413373344578,NA,NA,NA
"PH00743",2,2023-04-01,3,"Continuing","Partial",6,3423,2,1,0,56.1447467726119,26.924735816194,-0.742926429104045,119.122386216186,1.04589462368749,124.589463304334,2725,1,0
"PH00743",3,2023-06-30,3,"Continuing","Partial",2,1679,1,2,1,78.0632422920947,55.5278265979562,1.07115162931756,146.478725033812,1.07815213552676,157.926350204442,-1744,-1,-4
"PH00743",4,2023-09-28,3,"New","Complete",4,1510,5,2,0,54.6843336230745,57.1021798681957,0.603791142718724,137.922051674686,1,137.922051674686,-169,4,2
"PH00744",1,2023-01-01,4,"New","Complete",2,1075,1,2,0,79.4709255548981,72.993426161035,-0.404286860617699,104.851123266853,1,104.851123266853,NA,NA,NA
"PH00744",2,2023-04-01,4,"Continuing","Complete",8,1455,2,2,0,81.4605575149663,52.451538976477,-0.417047153097229,134.716341458261,1.29378589286935,174.294102117668,380,1,6
"PH00744",3,2023-06-30,4,"Continuing","Partial",5,7846,3,1,1,83.5546118609865,32.6985953795991,-0.0847650177294351,83.211270084139,1.17012249592226,97.367379039714,6391,1,-3
"PH00744",4,2023-09-28,4,"New","Complete",6,1604,2,1,0,58.3722808616334,54.3268213400808,0.716822268776989,144.408935534302,1,144.408935534302,-6242,-1,1
"PH00745",1,2023-01-01,1,"Continuing","Complete",6,1231,2,1,0,27.4824597557512,44.4725890621806,-0.270447705660342,111.249284686055,1,111.249284686055,NA,NA,NA
"PH00745",2,2023-04-01,1,"Continuing","Complete",4,738,3,2,1,64.6889447461622,59.3366599178403,0.675546718657177,132.15776406927,1.00174829799216,132.388815222841,-493,1,-2
"PH00746",1,2023-01-01,2,"Continuing","Complete",3,3283,3,0,0,60.5594068621784,33.7077496188328,1.66361502663992,148.528030258603,1,148.528030258603,NA,NA,NA
"PH00746",2,2023-04-01,2,"Continuing","Partial",3,663,0,3,0,28.3521803392692,35.6428045086702,-0.239517732233224,95.1172930258326,1.0143797370838,96.4850546916669,-2620,-3,0
"PH00747",1,2023-01-01,3,"Continuing","Complete",5,2381,3,1,0,43.415046240285,49.7238358620377,0.0253505439149933,140.691854034085,1,140.691854034085,NA,NA,NA
"PH00747",2,2023-04-01,3,"Continuing","Complete",4,1083,2,2,1,55.6416067573666,79.5441980953875,-0.658069138804446,139.732401531655,1.12640558728017,157.395357809333,-1298,-1,-1
"PH00747",3,2023-06-30,3,"Continuing","Complete",6,5744,2,1,0,87.2185511106998,52.9656466515108,0.429136496023602,119.416577822994,1.27205807815772,151.90482248569,4661,0,2
"PH00747",4,2023-09-28,3,"Continuing","Complete",4,831,2,3,0,102.818734635624,65.693323152039,-0.56358682628364,102.266142850276,1.03993491877336,106.350132958267,-4913,0,-2
"PH00748",1,2023-01-01,4,"Continuing","Partial",4,1423,1,2,1,58.0614725224438,28.446164730438,0.966564158450902,98.8662757491693,1,98.8662757491693,NA,NA,NA
"PH00748",2,2023-04-01,4,"Continuing","Complete",3,2735,2,1,0,84.4466632189752,45.6088851763977,1.7721598519542,118.860334942583,1.02237846448552,121.520246726832,1312,1,-1
"PH00748",3,2023-06-30,4,"Continuing","Complete",2,2728,2,2,0,55.1950311326432,46.0993130243146,1.48205021051164,135.290990795474,1.28975413835142,174.492115260127,-7,0,-1
"PH00748",4,2023-09-28,4,"Continuing","Complete",3,7158,1,1,1,73.3484109590196,59.1875392342018,-0.702752417385823,81.6149511840194,1.22474952316843,99.9578725460425,4430,-1,1
"PH00749",1,2023-01-01,1,"Continuing","Complete",5,962,1,4,0,54.0322218609292,42.6310953027556,-0.985331143941232,131.401110005099,1,131.401110005099,NA,NA,NA
"PH00749",2,2023-04-01,1,"Continuing","Complete",2,1446,2,3,0,81.8374590188331,50.1582656089314,-1.49631699363954,107.8414945025,1.19737173533067,129.126357413111,484,1,-3
"PH00749",3,2023-06-30,1,"New","Complete",3,2561,3,0,0,45.9899653714928,67.7364092783244,-0.106450329304478,123.09336735867,1,123.09336735867,1115,1,1
"PH00749",4,2023-09-28,1,"Attrited","Complete",2,1264,0,2,0,77.0731310289309,61.7123935817288,0.170539689738476,109.429672348779,1,109.429672348779,-1297,-3,-1
"PH00750",1,2023-01-01,2,"Continuing","Complete",4,1092,2,1,0,78.5351651548621,17.6486494179073,-0.957132516000113,80.2307959133759,1,80.2307959133759,NA,NA,NA
"PH00750",2,2023-04-01,2,"Continuing","Complete",5,1076,2,1,0,27.4358173981206,46.0524024982998,2.23125793252997,110.767834547441,1.06121658692136,117.548663319106,-16,0,1
"PH00750",3,2023-06-30,2,"Continuing","Complete",5,229,2,2,1,57.4868671010783,46.5918151454011,1.34714150268634,85.5549762002192,1.28252795671579,109.726648812935,-847,0,0
"PH00750",4,2023-09-28,2,"Continuing","Complete",7,5431,1,1,0,58.1947805695575,50.9905031517019,-0.695343196807843,81.2672114185989,1.15224189667497,93.639485822452,5202,-1,2
"PH00751",1,2023-01-01,3,"Continuing","Complete",2,930,2,3,1,75.2404243480721,71.0959398744015,0.167904151035179,148.758565923199,1,148.758565923199,NA,NA,NA
"PH00751",2,2023-04-01,3,"New","Complete",4,6041,2,0,0,66.7241399259267,55.5281190956411,-1.25128237512566,105.194473811425,1,105.194473811425,5111,0,2
"PH00751",3,2023-06-30,3,"Continuing","Complete",5,481,1,0,0,65.4270214754902,26.9931065089767,-0.50018647695975,109.213394138496,1.2682383753825,138.508617552215,-5560,-1,1
"PH00752",1,2023-01-01,4,"Continuing","Complete",3,1643,1,4,0,38.9171613952334,31.2427467275895,-0.22698243057476,86.9369559618644,1,86.9369559618644,NA,NA,NA
"PH00753",1,2023-01-01,1,"Continuing","Complete",3,2367,0,0,1,46.759657663287,34.3601404006593,0.206828994114849,86.1787742888555,1,86.1787742888555,NA,NA,NA
"PH00754",1,2023-01-01,2,"New","Complete",5,3074,1,1,1,87.8666729970406,48.9714872111225,0.091427291526882,136.233587414026,1,136.233587414026,NA,NA,NA
"PH00754",2,2023-04-01,2,"Continuing","Complete",4,1405,3,1,0,52.0833817933218,33.1661587191413,1.92215412095832,101.576427435502,1.1708687212551,118.932661701068,-1669,2,-1
"PH00754",3,2023-06-30,2,"Continuing","Refused",5,2089,1,2,0,93.2653489740825,21.9128365613763,-1.49295530871749,81.662376683671,1.23290339016821,100.681821062492,684,-2,1
"PH00755",1,2023-01-01,3,"Continuing","Complete",2,3289,4,1,1,85.9385495288144,66.8396301942578,0.583660949683298,138.40195911238,1,138.40195911238,NA,NA,NA
"PH00755",2,2023-04-01,3,"New","Complete",5,2707,1,1,0,58.4586486173869,41.9309554588561,0.956562773689156,109.822752983309,1,109.822752983309,-582,-3,3
"PH00755",3,2023-06-30,3,"Continuing","Complete",3,5104,2,1,0,60.0601266089167,56.1658771907683,0.499385593162887,92.0542898238637,1.18280458147638,108.88223574822,2397,1,-2
"PH00756",1,2023-01-01,4,"Continuing","Complete",5,1405,1,2,0,51.4607479127685,50.8517862062803,1.29978540406221,136.223906772211,1,136.223906772211,NA,NA,NA
"PH00757",1,2023-01-01,1,"Continuing","Complete",3,1733,1,1,0,21.2614145514301,32.1661719327131,1.09990414133634,146.45817726152,1,146.45817726152,NA,NA,NA
"PH00758",1,2023-01-01,2,"Continuing","Complete",3,3247,2,0,0,68.8680767663635,41.429753758556,-0.0953469517979847,109.216238376684,1,109.216238376684,NA,NA,NA
"PH00758",2,2023-04-01,2,"Continuing","Complete",2,982,2,2,0,81.9837029057281,54.5752576013227,0.398135937180545,100.703570807818,1.15323458216153,116.134840402728,-2265,0,-1
"PH00758",3,2023-06-30,2,"Continuing","Complete",4,2010,1,1,0,52.4053716468473,58.8058574802251,0.0476561808448559,87.4523478350602,1.05819722695742,92.5418319699763,1028,-1,2
"PH00758",4,2023-09-28,2,"Continuing","Complete",6,791,1,3,0,61.9385712352713,37.2835227971239,-1.00324852339307,121.981215660926,1.00214169737883,122.242462510773,-1219,0,2
"PH00759",1,2023-01-01,3,"Continuing","Complete",4,1594,1,1,0,74.5101136199402,60.4521507552123,-1.10100364130029,117.822927206289,1,117.822927206289,NA,NA,NA
"PH00759",2,2023-04-01,3,"Continuing","Complete",5,525,3,1,1,75.1049298395737,38.8545392956281,-0.66764219490719,99.7532980726101,1.12368728152942,112.091512334805,-1069,2,1
"PH00759",3,2023-06-30,3,"Continuing","Complete",4,2213,1,4,0,53.6647792241507,50.1672762149813,-2.86631232079677,140.012017120607,1.04524539492559,146.346916129557,1688,-2,-1
"PH00759",4,2023-09-28,3,"New","Complete",6,2911,1,1,0,45.8690394649645,52.9554149209775,0.465386709762393,148.91891944455,1,148.91891944455,698,0,2
"PH00760",1,2023-01-01,4,"Continuing","Complete",6,1426,2,2,0,48.7039789963336,36.9197196947728,0.829584363886286,81.7626248952001,1,81.7626248952001,NA,NA,NA
"PH00761",1,2023-01-01,1,"Continuing","Refused",6,1657,3,0,1,82.7880993433507,82.2696335929078,0.862445621899128,111.295125989709,1,111.295125989709,NA,NA,NA
"PH00761",2,2023-04-01,1,"Continuing","Complete",6,1314,2,0,1,71.5262506645654,40.4565185746041,-1.9761424089945,85.6527000572532,1.07112632056233,91.7448614585541,-343,-1,0
"PH00761",3,2023-06-30,1,"Continuing","Refused",4,7262,2,1,0,50.4058798109401,47.7784910739706,-1.06524475908038,143.681259588338,1.25551142597105,180.393463111072,5948,0,-2
"PH00761",4,2023-09-28,1,"Continuing","Complete",6,1096,1,2,0,90.8018926777758,68.0414709638662,-1.04235946930004,138.327313933987,1.17179342524614,162.091036999805,-6166,-1,2
"PH00762",1,2023-01-01,2,"New","Complete",3,947,3,1,0,62.7561927080719,61.19324972766,1.48588149712074,95.6089373282157,1,95.6089373282157,NA,NA,NA
"PH00762",2,2023-04-01,2,"Continuing","Complete",4,1113,1,1,1,70.6550377237765,27.1230333258849,-0.335970523505833,144.191666331608,1.03839768073522,149.728291900088,166,-2,1
"PH00762",3,2023-06-30,2,"Continuing","Complete",9,4785,2,1,0,47.5049820532594,65.6592597687383,0.00382668117433882,80.4862977284938,1.28436011299491,103.37339044511,3672,1,5
"PH00762",4,2023-09-28,2,"Continuing","Complete",4,778,2,1,0,67.5521752875495,34.4984910228546,-1.10423002483856,125.980199999176,1.22251331941225,154.012472481211,-4007,0,-5
"PH00763",1,2023-01-01,3,"Continuing","Partial",3,14297,1,2,0,74.6049767057837,37.0840083175813,-0.736761072587992,132.913025473244,1,132.913025473244,NA,NA,NA
"PH00763",2,2023-04-01,3,"Continuing","Complete",7,1029,0,1,1,64.7352917453583,40.3407785845343,-0.210661952456092,85.4496342805214,1.20853685901966,103.26903261776,-13268,-1,4
"PH00763",3,2023-06-30,3,"Continuing","Complete",5,116,2,1,1,92.8787498017323,72.0101776454216,-0.28023663849819,106.085775978863,1.01602886011824,107.786210042563,-913,2,-2
"PH00764",1,2023-01-01,4,"Continuing","Complete",6,3866,1,2,0,58.0908146539167,52.7475799494316,-0.428409099169403,121.049279039726,1,121.049279039726,NA,NA,NA
"PH00764",2,2023-04-01,4,"Continuing","Refused",5,4458,2,0,0,29.9092149172516,34.3303832696652,0.80998009054366,131.645178003237,1.14787311630789,151.111960721482,592,1,-1
"PH00764",3,2023-06-30,4,"Continuing","Complete",5,7747,1,2,0,111.586819488428,40.7803188046541,0.0268491138548513,144.663851610385,1.14531404352747,165.685540840148,3289,-1,0
"PH00764",4,2023-09-28,4,"Continuing","Complete",2,443,1,0,0,87.6733891664116,46.7958160806158,-0.709241406649745,116.871262642089,1.15806970109697,135.34506819475,-7304,0,-3
"PH00765",1,2023-01-01,1,"Continuing","Complete",6,298,1,1,1,48.0458603638391,37.5179167721887,0.186664579209061,90.0763298431411,1,90.0763298431411,NA,NA,NA
"PH00765",2,2023-04-01,1,"Continuing","Complete",8,2272,3,0,0,61.8661813775709,31.7019183294351,-0.321491457793326,82.3931360431015,1.07121381883044,88.2606659061466,1974,2,2
"PH00765",3,2023-06-30,1,"Continuing","Complete",5,4868,2,1,0,81.3107316513329,41.7390349384373,-0.623838448949333,122.94407045003,1.02093939348124,125.518444717369,2596,-1,-3
"PH00765",4,2023-09-28,1,"Continuing","Complete",6,5798,1,1,0,65.0169677547255,26.1761063387526,0.528814404163401,91.2584688398056,1.28980290950276,117.705438626348,930,-1,1
"PH00766",1,2023-01-01,2,"New","Partial",3,520,1,2,0,51.5985669521303,45.8862905023219,-0.871695571805672,104.36889518518,1,104.36889518518,NA,NA,NA
"PH00766",2,2023-04-01,2,"Continuing","Complete",1,3710,0,1,0,40.9082534553541,45.4132474178399,-0.964131473850509,135.755895790644,1.02500560705084,139.15055437562,3190,-1,-2
"PH00766",3,2023-06-30,2,"Continuing","Complete",5,1857,3,1,1,103.997647440046,43.0429120597989,-0.897528718653697,82.5306965596974,1.24129375410266,102.444838161294,-1853,3,4
"PH00766",4,2023-09-28,2,"Continuing","Complete",3,11935,1,2,0,71.0347638761292,45.0829605060266,-0.965473476059716,126.032507624477,1.1793818898499,148.640457024678,10078,-2,-2
"PH00767",1,2023-01-01,3,"Continuing","Complete",5,1039,2,0,0,57.7995283030087,47.7766830615496,1.28720542602259,111.933003312442,1,111.933003312442,NA,NA,NA
"PH00767",2,2023-04-01,3,"Continuing","Complete",5,1928,1,2,0,36.3970006528016,72.3297452985413,-0.0914522327897709,113.178716239054,1.14075921711046,129.10966373043,889,-1,0
"PH00768",1,2023-01-01,4,"Continuing","Complete",5,4447,2,1,1,55.8657117882384,46.8349903941372,-0.486465092256963,95.1920625916682,1,95.1920625916682,NA,NA,NA
"PH00768",2,2023-04-01,4,"New","Complete",4,3863,2,1,1,86.503118359182,48.8677510011955,0.0592233440625857,92.2730555874296,1,92.2730555874296,-584,0,-1
"PH00769",1,2023-01-01,1,"Continuing","Complete",2,377,0,2,0,29.2800184818647,42.4517676687354,-0.187285802522984,93.0166598246433,1,93.0166598246433,NA,NA,NA
"PH00769",2,2023-04-01,1,"New","Complete",4,8061,1,0,0,57.7436334542351,60.337658370524,-0.395391184180094,143.358532292768,1,143.358532292768,7684,1,2
"PH00769",3,2023-06-30,1,"Continuing","Refused",3,301,2,1,0,55.0319126924007,55.0211549278433,0.438694966770325,144.99354272848,1.16274469683412,168.590472882732,-7760,1,-1
"PH00769",4,2023-09-28,1,"New","Refused",4,1748,0,1,0,60.147839080594,25.0248728485878,-0.639902127557243,97.7860390790738,1,97.7860390790738,1447,-2,1
"PH00770",1,2023-01-01,2,"Continuing","Complete",8,308,2,0,0,69.3255054054381,50.6942146093603,-0.815042197817456,137.027901129331,1,137.027901129331,NA,NA,NA
"PH00770",2,2023-04-01,2,"New","Not found",7,14459,1,0,0,56.7149194862766,53.2815854616677,0.180036732300735,144.339711673092,1,144.339711673092,14151,-1,-1
"PH00771",1,2023-01-01,3,"New","Partial",2,17884,0,2,0,68.318079999989,51.9281429640468,-0.103517499601139,85.8345798263326,1,85.8345798263326,NA,NA,NA
"PH00771",2,2023-04-01,3,"Continuing","Complete",2,1396,1,1,0,47.2614194549508,44.0851360986233,0.860433319524855,100.104896912817,1.21238057427108,121.365232406509,-16488,1,0
"PH00772",1,2023-01-01,4,"Attrited","Complete",1,468,2,1,0,38.791525721621,33.3162433930733,1.46674062847245,129.359182999469,1,129.359182999469,NA,NA,NA
"PH00773",1,2023-01-01,1,"Continuing","Complete",6,2942,4,0,0,16.6711861482243,59.1506406316954,-0.484266279599464,102.956166968215,1,102.956166968215,NA,NA,NA
"PH00773",2,2023-04-01,1,"Continuing","Complete",5,12286,3,1,1,61.2576229845671,55.9833700872296,-0.390966651893752,146.739967626054,1.03286580233835,151.562694397187,9344,-1,-1
"PH00773",3,2023-06-30,1,"New","Complete",5,2615,1,2,0,82.2818803144243,35.696015748073,1.06524058029746,139.678162364289,1,139.678162364289,-9671,-2,0
"PH00773",4,2023-09-28,1,"Continuing","Complete",7,4597,0,1,0,78.1757501237803,60.4929917508016,-0.973781480503085,118.381090187468,1.09748671578709,129.921673881139,1982,-1,2
"PH00774",1,2023-01-01,2,"New","Complete",5,2118,1,1,0,65.8648884356312,48.5387032600971,-1.64880883743821,89.6814226428978,1,89.6814226428978,NA,NA,NA
"PH00774",2,2023-04-01,2,"New","Not found",9,1234,2,3,0,72.2265500341404,48.6068392882931,2.12204494918139,126.00666473154,1,126.00666473154,-884,1,4
"PH00774",3,2023-06-30,2,"Continuing","Complete",5,2197,2,1,1,74.0777877333281,51.981476698158,-1.18634608616699,111.589321198408,1.19458489145618,133.302917151468,963,0,-4
"PH00775",1,2023-01-01,3,"Attrited","Complete",4,5214,0,1,1,71.9657155588826,59.3011883093254,-0.275959715291245,136.197645261418,1,136.197645261418,NA,NA,NA
"PH00775",2,2023-04-01,3,"Continuing","Complete",4,1091,2,2,0,95.0531982841297,59.6587542208868,0.305753378370596,121.733384616673,1.24870333590079,152.008883461334,-4123,2,0
"PH00775",3,2023-06-30,3,"Continuing","Complete",4,829,2,1,0,57.6914879374189,54.8560574017005,1.80530868371441,124.08563379664,1.00324867046438,124.488747130209,-262,0,0
"PH00775",4,2023-09-28,3,"Continuing","Complete",4,6336,3,2,0,57.8927619977984,42.7571027427628,-0.406461581403852,96.7795750009827,1.1531414717203,111.600541549098,5507,1,0
"PH00776",1,2023-01-01,4,"Attrited","Complete",4,718,4,1,0,29.6673919672952,38.4448123239413,-0.376107793168454,80.8489670674317,1,80.8489670674317,NA,NA,NA
"PH00776",2,2023-04-01,4,"Continuing","Complete",3,1656,2,3,0,59.2039188823279,50.3853655031359,-2.38969464627688,130.004228295293,1.00049178875051,130.068162912288,938,-2,-1
"PH00776",3,2023-06-30,4,"New","Complete",5,862,1,0,0,87.5849229821194,94.3980846665437,-1.36005759156321,140.617584560532,1,140.617584560532,-794,-1,2
"PH00776",4,2023-09-28,4,"New","Complete",7,2532,2,1,0,107.532882931071,44.3088506689513,0.189798198404667,130.142039395869,1,130.142039395869,1670,1,2
"PH00777",1,2023-01-01,1,"Continuing","Complete",1,1377,3,0,1,63.1093971094371,55.5579473448083,-1.06868961414236,134.548773742281,1,134.548773742281,NA,NA,NA
