"ea_id","country","province_code","district_code","stratum","urban_rural","ea_type","total_households","total_population","households_listed","longitude","latitude","elevation","road_distance_km","health_facility_km","school_km","market_km","mobile_coverage","accessibility","last_census_year","listing_date","selection_probability","psu_weight","quality_flag"
"EA02263","Botswana","P7","D23","Botswana_Rural","Rural","Settlement",47,135,45,26.7216941341758,-28.0388063658029,1162,32.8840025922957,12.7646172135593,0.0755832677974956,5.19503520516532,"3G","Difficult",2022,2023-08-21,0.0000885651132597049,11291.1276595745,0
"EA02264","Botswana","P4","D8","Botswana_Rural","Rural","Village",94,298,101,18.7139161396772,-20.1812571333721,1289,0.826187850907445,2.94058463899164,6.8718905605138,13.6442722560124,"3G","Moderate",2022,2023-01-10,0.00017713022651941,5645.56382978723,0
"EA02265","DRC","P2","D19","DRC_Rural","Rural","Settlement",52,290,49,32.678895345889,-25.4369372013025,1434,0.568192300852388,2.72033222019672,13.4314640325712,4.50796162349916,"3G","Difficult",2022,2023-11-02,0.000097986933819248,10205.4423076923,0
"EA02266","Botswana","P8","D17","Botswana_Urban","Urban","Informal",51,210,48,34.1750818211585,-9.19801266863942,841,7.4783360818401,30.6162521071963,3.56645051766754,31.0448445180867,"2G","Easy",2022,2023-11-01,0.0000961025697073394,10405.5490196078,0
"EA02267","Lesotho","P8","D23","Lesotho_Urban","Urban","Informal",216,659,226,25.2953646937385,-33.206792154815,973,27.4131176051426,6.279819579795,5.64856256225652,48.7108298403762,"None","Easy",2022,2023-07-26,0.000407022648172261,2456.86574074074,0
"EA02268","Eswatini","P4","D10","Eswatini_Rural","Rural","Village",42,142,39,27.9129744321108,-32.4761730385944,965,18.9361027483577,6.56391505617648,2.86707206163555,29.9928999958996,"4G","Easy",2022,2023-07-13,0.0000791432927001619,12635.3095238095,0
"EA02269","Angola","P1","D12","Angola_Rural","Rural","Settlement",44,215,41,NA,NA,1302,20.0818597095761,3.93339880276471,0.574869970446809,10.5544409660732,"3G","Difficult",2022,2023-01-14,0.0000829120209239791,12060.9772727273,0
"EA02270","Eswatini","P5","D14","Eswatini_Urban","Urban","Formal",161,735,162,15.2199901128188,-9.23662915127352,600,61.0906000669131,7.15228186878276,4.82736042776211,8.19950403878465,"2G","Easy",2022,2023-08-01,0.000303382622017287,3296.16770186335,0
"EA02271","Lesotho","P8","D9","Lesotho_Urban","Urban","Mixed",158,790,146,18.1976757012308,-24.208270853851,162,6.78149836452394,54.8188845970132,4.59377705564207,3.99913467381621,"3G","Moderate",2022,2023-04-01,0.000297729529681561,3358.75316455696,0
"EA02272","Angola","P8","D14","Angola_Rural","Rural","Village",53,250,51,29.5623791357502,-16.9970825500786,250,7.09769965615124,11.1426197267593,0.242643043663578,28.1574234353814,"3G","Moderate",2022,2023-10-02,0.0000998712979311566,10012.8867924528,0
"EA02273","Botswana","P7","D9","Botswana_Urban","Urban","Mixed",71,322,70,16.6131424531341,-12.5979860755615,1055,19.763063520047,10.813870159489,3.58032212109789,3.49210171960294,"3G","Moderate",2022,2023-09-12,0.000133789851945512,7474.40845070422,0
"EA02274","Comoros","P8","D13","Comoros_Urban","Urban","Informal",175,457,166,22.4623972643167,-23.9282587938942,502,15.9122451907024,9.28516131783736,7.99880414227855,9.18008764274418,"3G","Moderate",2022,2023-12-07,0.000329763719584008,3032.47428571429,0
"EA02275","Botswana","P1","D15","Botswana_Rural","Rural","Village",72,239,69,31.1153104482219,-20.0491042761132,807,7.18554892810062,7.54736472810519,5.05917584257884,18.0697337904232,"3G","Easy",2022,2023-10-24,0.00013567421605742,7370.59722222222,0
"EA02276","DRC","P5","D15","DRC_Rural","Rural","Village",52,277,52,23.3715199539438,-22.2855417756364,950,20.6598574052307,14.0189338280799,2.86620271624997,23.7471304158634,"4G","Moderate",2022,2023-07-29,0.000097986933819248,10205.4423076923,0
"EA02277","Comoros","P1","D1","Comoros_Rural","Rural","Settlement",138,508,137,26.9928639521822,-13.6856675823219,369,76.3385394546104,31.3209130639451,8.56112381401372,17.3138770501347,"2G","Easy",2022,2023-08-14,0.000260042247443389,3845.52898550725,0
"EA02278","Eswatini","P6","D18","Eswatini_Rural","Rural","Village",59,241,57,29.1711148107424,-18.4716802090406,918,40.5954320591283,1.34919265163881,1.71742771813413,7.12054418865591,"3G","Moderate",2022,2023-08-31,0.000111177482602608,8994.62711864407,0
"EA02279","Botswana","P7","D7","Botswana_Rural","Rural","Village",39,164,38,16.7535100178793,-15.7702436880209,809,1.91489597782493,9.53772818860762,8.56697406577778,9.05574942938983,"3G","Easy",2022,2024-01-01,0.000073490200364436,13607.2564102564,0
"EA02280","Angola","P3","D20","Angola_Urban","Urban","Formal",131,534,116,32.1412944095209,-25.1635458879173,518,10.9197924352273,7.93155551506076,4.64750401092407,12.2271739638628,"2G","Moderate",2022,2023-07-27,0.000246851698660029,4051.01526717557,0
"EA02281","Botswana","P7","D22","Botswana_Urban","Urban","Informal",133,653,130,26.8449151748791,-34.1752546257339,827,10.0799238192849,0.949449599720538,9.51801017816079,2.1283928048797,"4G","Difficult",2022,2023-12-19,0.000250620426883846,3990.0977443609,0
"EA02282","Eswatini","P1","D25","Eswatini_Rural","Rural","Settlement",70,346,64,31.9738355372101,-18.4290405944921,885,5.81330361310393,17.0565590999069,0.91423168897548,0.974619974403489,"4G","Easy",2022,2023-04-11,0.000131905487833603,7581.18571428571,0
"EA02283","Angola","P7","D10","Angola_Rural","Rural","Village",114,355,111,31.0029617324471,-18.9809010690078,689,37.310907698327,1.95274160243571,1.37126692337915,0.952439329740264,"3G","Easy",2022,2023-05-13,0.000214817508757582,4655.11403508772,0
"EA02284","DRC","P4","D6","DRC_Rural","Rural","Village",89,497,95,16.2325598811731,-33.0244777561165,664,13.0472721531987,3.84888030122966,10.175811163661,17.9994083934681,"4G","Easy",2022,2023-10-04,0.000167708405959867,5962.73033707865,0
"EA02285","DRC","P8","D15","DRC_Rural","Rural","Settlement",46,259,45,32.4234933964908,-18.8064868375659,325,1.31185442442074,23.4336153704799,6.72442526535547,20.8957838347617,"2G","Moderate",2022,2023-12-03,0.0000866807491477963,11536.5869565217,0
"EA02286","Botswana","P2","D20","Botswana_Rural","Rural","Village",62,321,63,28.4293583594263,-14.1160925035365,329,11.420571198687,3.13413747120649,5.63085032605982,6.7156015522778,"4G","Easy",2022,2023-06-30,0.000116830574938334,8559.40322580645,0
"EA02287","Eswatini","P2","D4","Eswatini_Rural","Rural","Farm",86,343,85,19.6543901553378,-20.2425097138621,1143,4.87632373115048,7.90421235333097,21.1198496205571,4.14921776857227,"3G","Difficult",2022,2023-04-20,0.000162055313624141,6170.73255813954,0
"EA02288","Comoros","P2","D24","Comoros_Urban","Urban","Formal",118,483,107,17.6434813532978,-25.9809205378406,770,19.8045630928803,15.7341039917412,1.46950093796477,7.25023461738601,"2G","Difficult",2022,2023-04-21,0.000222354965205217,4497.31355932203,0
"EA02289","Angola","P3","D15","Angola_Rural","Rural","Settlement",91,377,83,21.0060998331755,-14.0356097416952,1349,0.113210924741355,17.404729220176,18.8622604579407,1.22796953808982,"None","Easy",2022,2023-04-12,0.000171477134183684,5831.68131868132,0
"EA02290","Eswatini","P7","D5","Eswatini_Rural","Rural","Village",71,262,70,20.0662514846772,-9.8479672963731,1343,38.8095321855954,7.9092018501835,9.59854624192131,6.93279522972665,"None","Very Difficult",2022,2023-01-30,0.000133789851945512,7474.40845070422,0
"EA02291","Angola","P7","D8","Angola_Urban","Urban","Formal",230,920,227,19.7254553250968,-28.2270166301169,400,2.64712388537973,31.7268333567267,3.96628427364614,15.5522025183992,"3G","Difficult",2022,2023-11-11,0.000433403745738982,2307.31739130435,0
"EA02292","Botswana","P2","D13","Botswana_Rural","Rural","Settlement",119,594,117,34.8661637399346,-29.6752143814228,397,65.3268541643554,33.2345141344789,0.931714144535363,1.80404161568731,"None","Moderate",2022,2023-06-30,0.000224239329317125,4459.52100840336,0
"EA02293","Eswatini","P7","D21","Eswatini_Urban","Urban","Formal",237,927,239,17.9490025807172,-14.7550870524719,1326,19.625112551761,0.491901878267527,5.27302390409118,1.33883820464921,"2G","Easy",2022,2023-08-02,0.000446594294522342,2239.16877637131,0
"EA02294","Botswana","P8","D1","Botswana_Rural","Rural","Village",41,129,38,24.0731766587123,-18.770698311273,595,40.688542643858,8.19741828653173,8.40849793661622,19.6284040616112,"2G","Easy",2022,2023-01-20,0.0000772589285882532,12943.4878048781,0
"EA02295","DRC","P6","D22","DRC_Urban","Urban","Informal",157,485,154,19.0944464085624,-9.69372518360615,219,2.95265390304849,14.3864788888988,0.550167711917311,10.2250167215243,"2G","Moderate",2022,2023-05-10,0.000295845165569653,3380.14649681529,0
"EA02296","DRC","P6","D7","DRC_Rural","Rural","Village",40,153,38,31.020462680608,-15.240209850017,1199,27.1462920203442,1.01038124412298,5.475209839432,8.8911964232102,"4G","Easy",2022,2023-10-02,0.0000753745644763446,13267.075,0
"EA02297","Angola","P4","D8","Angola_Rural","Rural","Farm",76,317,72,30.3862844919786,-12.4471429083496,90,41.155104261685,4.56557521596551,0.391195192933083,1.21021083169669,"2G","Easy",2022,2023-09-14,0.000143211672505055,6982.67105263158,0
"EA02298","Botswana","P4","D16","Botswana_Urban","Urban","Formal",111,475,106,32.571976785548,-28.5772666987032,639,34.3227848167273,3.61112635780443,5.36099980098611,25.2739179308031,"3G","Easy",2022,2023-11-02,0.000209164416421856,4780.92792792793,0
"EA02299","DRC","P6","D21","DRC_Urban","Urban","Formal",71,357,70,26.8982804380357,-27.2037004004233,1091,20.9728120117191,0.306972228431684,0.0522373686544597,27.4359652853075,"2G","Moderate",2022,2023-08-06,0.000133789851945512,7474.40845070422,0
"EA02300","Botswana","P4","D8","Botswana_Rural","Rural","Village",69,226,67,NA,NA,1007,2.40890261617955,2.0629801787436,3.79265945383763,11.1529436794328,"3G","Moderate",2022,2023-03-06,0.000130021123721695,7691.05797101449,0
"EA02301","Botswana","P1","D8","Botswana_Urban","Urban","Informal",148,536,149,16.956945466809,-19.5220619044267,319,41.4652306049313,1.86184090096503,6.71263618839389,6.36209587566555,"3G","Moderate",2022,2023-07-16,0.000278885888562475,3585.69594594595,0
"EA02302","Botswana","P4","D1","Botswana_Rural","Rural","Farm",96,441,87,20.3916609706357,-17.5908423424698,1335,61.6786781201297,9.93637239518476,1.15119711520278,3.18369388618596,"4G","Easy",2022,2023-06-01,0.000180898954743227,5527.94791666667,0
"EA02303","Comoros","P3","D18","Comoros_Rural","Rural","Farm",69,271,69,33.9865033840761,-33.5708068241365,980,23.3993933039012,3.95513240247965,4.62521513683885,1.71462047612295,"2G","Easy",2022,2023-04-14,0.000130021123721695,7691.05797101449,0
"EA02304","DRC","P2","D18","DRC_Rural","Rural","Village",124,516,132,23.7700107274577,-8.0598601535894,699,18.2993257640603,18.5944634853842,20.6538604468781,13.0201744341599,"2G","Moderate",2022,2023-08-13,0.000233661149876668,4279.70161290323,0
"EA02305","Botswana","P4","D13","Botswana_Rural","Rural","Farm",46,194,45,26.764826728031,-26.0926368623041,605,44.5953788214779,0.392586356028914,0.666799682658166,21.9440306803647,"3G","Moderate",2022,2023-12-19,0.0000866807491477963,11536.5869565217,0
"EA02306","Botswana","P2","D12","Botswana_Urban","Urban","Formal",153,909,154,30.4721473995596,-12.5696188863367,843,7.62759103572559,10.1765034371165,4.43929255919015,5.64464417053387,"3G","Moderate",2022,2023-12-28,0.000288307709122018,3468.51633986928,0
"EA02307","Eswatini","P1","D14","Eswatini_Urban","Urban","Formal",118,486,107,18.4941340517253,-5.99175791721791,344,141.691198564115,5.37567954044789,1.12029695636329,5.22431664867327,"3G","Easy",2022,2023-03-22,0.000222354965205217,4497.31355932203,1
"EA02308","Angola","P8","D5","Angola_Rural","Rural","Village",100,477,108,20.7936321897432,-11.250546881929,777,45.4481592380858,13.7964729215474,5.40899978402472,9.55842139665037,"3G","Easy",2022,2023-11-06,0.000188436411190862,5306.83,0
"EA02309","Botswana","P4","D20","Botswana_Urban","Urban","Mixed",92,430,91,19.2712414311245,-12.5793697219342,652,12.452655332163,0.207912997198982,9.73906496497703,26.4222817203466,"4G","Difficult",2022,2023-07-17,0.000173361498295593,5768.29347826087,0
"EA02310","DRC","P7","D21","DRC_Urban","Urban","Informal",157,604,163,16.6394214611501,-8.47794659202918,770,2.3039197177541,3.05282554123551,4.93867823367423,0.122280484136891,"3G","Moderate",2022,2023-06-09,0.000295845165569653,3380.14649681529,0
"EA02311","Botswana","P5","D22","Botswana_Urban","Urban","Informal",124,396,121,30.0839296309277,-25.9973524627276,1487,3.01025308435783,39.586756879226,2.85643575945869,12.6701355160432,"4G","Easy",2022,2023-03-24,0.000233661149876668,4279.70161290323,0
"EA02312","DRC","P8","D9","DRC_Urban","Urban","Formal",110,308,104,30.957601829432,-18.1958142155781,1157,54.07159931863,13.0212692074002,2.31175181845203,8.83833660744131,"3G","Moderate",2022,2023-03-12,0.000207280052309948,4824.39090909091,0
"EA02313","DRC","P3","D6","DRC_Urban","Urban","Formal",120,409,118,17.819298170507,-23.2785239466466,328,69.6889473282336,25.4877480293129,15.9937585509362,49.096199867589,"4G","Moderate",2022,2023-03-29,0.000226123693429034,4422.35833333333,0
"EA02314","Eswatini","P8","D18","Eswatini_Rural","Rural","Village",117,675,119,33.2098746299744,-12.8894695802592,796,38.1924304158843,16.286224181855,6.71974799574769,49.8167778898902,"3G","Easy",2022,2023-03-29,0.000220470601093308,4535.75213675214,0
"EA02315","DRC","P4","D15","DRC_Rural","Rural","Settlement",59,191,62,28.7816548347473,-25.0220513157547,586,30.2812310623679,3.21368091873793,8.27056587631714,9.07327549997717,"4G","Difficult",2022,2023-03-20,0.000111177482602608,8994.62711864407,0
"EA02316","Eswatini","P2","D21","Eswatini_Urban","Urban","Informal",133,505,119,24.8742088954896,-26.1916623567231,480,23.2653859060931,3.89869775405989,2.41390413139015,17.9904205485465,"2G","Easy",2022,2023-04-23,0.000250620426883846,3990.0977443609,0
"EA02317","Botswana","P1","D12","Botswana_Rural","Rural","Village",75,407,69,28.1267203390598,-13.7235735240392,659,46.3440611471838,2.67801874753384,4.03538715073323,4.53249544836581,"None","Difficult",2022,2023-12-21,0.000141327308393146,7075.77333333333,0
"EA02318","DRC","P4","D17","DRC_Urban","Urban","Formal",209,1069,203,16.7783315945417,-20.5248191766441,498,43.8038222201948,14.4224996384985,3.31792593700811,15.991675229113,"2G","Moderate",2022,2023-05-11,0.000393832099388901,2539.15311004785,0
"EA02319","Botswana","P2","D10","Botswana_Rural","Rural","Village",111,459,112,29.4926751824096,-26.6275290050544,1083,27.7830471740547,6.42435420304537,0.416808305208757,10.2980812755413,"3G","Moderate",2022,2023-10-06,0.000209164416421856,4780.92792792793,0
"EA02320","Angola","P4","D3","Angola_Rural","Rural","Village",66,252,59,20.3806061763316,-18.0215956876054,290,50.9054704082614,26.9279904837225,1.74483731389046,5.64532733755186,"4G","Easy",2022,2023-12-30,0.000124368031385969,8040.65151515152,0
"EA02321","DRC","P7","D22","DRC_Urban","Urban","Mixed",130,528,134,29.731834908016,-21.8642384186387,1110,16.821256338153,21.8688809986537,12.8791205485569,18.5056898038121,"2G","Easy",2022,2023-09-16,0.00024496733454812,4082.17692307692,1
"EA02322","Eswatini","P4","D20","Eswatini_Rural","Rural","Settlement",51,198,52,18.4618183178827,-8.62033245386556,2024,2.47747129760683,24.546430351815,10.1487246337802,5.73229306497242,"2G","Moderate",2022,2023-04-14,0.0000961025697073394,10405.5490196078,1
"EA02323","Comoros","P5","D19","Comoros_Rural","Rural","Farm",34,131,32,20.1199284754694,-11.1870411899872,922,12.2640353884468,17.6887304513695,0.436282542956573,9.71993199549615,"None","Easy",2022,2023-11-17,0.0000640683798048929,15608.3235294118,0
"EA02324","Angola","P6","D6","Angola_Rural","Rural","Settlement",114,451,104,34.4686937518418,-7.26633868180215,506,2.93739149945154,4.15787308942527,0.364371973555535,23.4100376298311,"4G","Moderate",2022,2023-07-25,0.000214817508757582,4655.11403508772,0
"EA02325","DRC","P4","D25","DRC_Rural","Rural","Settlement",29,126,30,25.9824651153758,-20.9219789016061,852,7.02038482995704,17.6065466544571,11.1647640441762,57.0469221274457,"2G","Easy",2022,2023-06-18,0.0000546465592453499,18299.4137931034,0
"EA02326","DRC","P3","D5","DRC_Rural","Rural","Farm",92,444,99,27.5066651729867,-34.3426120351069,965,42.9343398173756,0.286129633896053,0.579214418468068,16.1686300154062,"2G","Easy",2022,2023-09-22,0.000173361498295593,5768.29347826087,0
"EA02327","DRC","P2","D17","DRC_Rural","Rural","Village",68,197,69,16.4999115094543,-22.1096408599988,1194,1.99388835818172,6.49404235649854,7.72803508634579,1.8204776966013,"4G","Easy",2022,2023-11-23,0.000128136759609786,7804.16176470588,0
"EA02328","Lesotho","P4","D3","Lesotho_Rural","Rural","Village",65,317,65,25.1943456381559,-32.2863719169982,890,18.8156430506553,7.2675925328605,2.04205472953618,6.44973691552877,"2G","Easy",2022,2023-09-26,0.00012248366727406,8164.35384615385,0
"EA02329","Angola","P7","D3","Angola_Rural","Rural","Farm",36,132,35,25.4121348168701,-32.9581797868013,598,11.4696547039784,6.5812761709094,16.891634912451,13.0147391199063,"None","Difficult",2022,2023-06-08,0.0000678371080287102,14741.1944444444,0
"EA02330","Botswana","P7","D18","Botswana_Rural","Rural","Farm",112,497,109,30.6369803566486,-8.56853456236422,1033,9.04409631621093,4.76410923525691,3.04241427686065,4.59586420794949,"None","Difficult",2022,2023-12-05,0.000211048780533765,4738.24107142857,0
"EA02331","DRC","P6","D7","DRC_Urban","Urban","Informal",237,1097,208,23.2319561205804,-18.152834540233,473,87.0560606423408,9.06991860505381,0.277592728380114,12.916178292896,"3G","Very Difficult",2022,2023-06-06,0.000446594294522342,2239.16877637131,0
"EA02332","Angola","P6","D19","Angola_Rural","Rural","Village",73,275,64,32.9547365149483,-15.0497820274904,2,40.869792641834,16.8492684318664,2.96539813047275,13.462160627713,"3G","Easy",2022,2023-03-18,0.000137558580169329,7269.6301369863,0
"EA02333","Angola","P2","D8","Angola_Rural","Rural","Village",106,320,112,22.7649841969833,-12.0101148006506,1457,26.4062200880407,6.01516185794026,9.44523688363743,4.85269714845344,"3G","Moderate",2022,2023-03-19,0.000199742595862313,5006.44339622641,0
"EA02334","Eswatini","P7","D24","Eswatini_Urban","Urban","Mixed",166,558,161,26.769735282287,-33.4491268056445,833,25.3169144027609,5.06719048134983,6.57278898616737,9.67592450865605,"3G","Moderate",2022,2023-07-28,0.00031280444257683,3196.88554216867,0
"EA02335","Botswana","P3","D7","Botswana_Urban","Urban","Formal",138,696,138,34.2450132360682,-20.3861797181889,694,34.8062967451762,5.05301182623953,5.26369841807378,3.74961573690243,"None","Moderate",2022,2023-06-16,0.000260042247443389,3845.52898550725,0
"EA02336","DRC","P3","D14","DRC_Rural","Rural","Settlement",27,111,26,31.3237845571712,-9.06306948978454,78,7.72251308662817,7.81868824693275,0.364253293754199,15.9026829985188,"3G","Moderate",2022,2023-08-22,0.0000508778310215326,19654.9259259259,0
"EA02337","Comoros","P2","D6","Comoros_Rural","Rural","Settlement",77,305,76,33.369992445223,-28.4737059660256,928,30.4175939573564,16.970293483788,1.07986238620446,4.06724981051087,"2G","Easy",2022,2023-03-27,0.000145096036616963,6891.98701298701,0
"EA02338","Angola","P8","D19","Angola_Rural","Rural","Farm",96,418,90,31.6918292129412,-23.389926746022,669,29.448277222805,6.52685659116506,2.59493678575382,16.06218955393,"None","Moderate",2022,2023-07-29,0.000180898954743227,5527.94791666667,0
"EA02339","Lesotho","P5","D17","Lesotho_Rural","Rural","Farm",84,313,87,21.1668598512188,-12.9559711320326,925,15.4283178970218,10.2063886817069,5.70966783889985,33.8179525417224,"4G","Difficult",2022,2023-02-09,0.000158286585400324,6317.65476190476,0
"EA02340","Angola","P4","D9","Angola_Urban","Urban","Informal",250,1236,254,17.7696126699448,-14.886541927699,1647,54.6664623977775,0.967242293991148,6.10292559468603,49.8159304236002,"4G","Easy",2022,2023-07-04,0.000471091027977154,2122.732,0
"EA02341","Eswatini","P6","D9","Eswatini_Rural","Rural","Village",84,307,79,25.6261767167598,-28.2295951619744,1081,3.03327814908698,2.67528717871755,1.58017153956666,48.2409123678632,"3G","Easy",2022,2023-01-12,0.000158286585400324,6317.65476190476,0
"EA02342","DRC","P7","D2","DRC_Rural","Rural","Settlement",45,123,44,18.7113426113501,-32.5413426291198,531,10.8326198300347,1.63937613523876,8.04473928133857,11.4874784695001,"3G","Moderate",2022,2023-06-10,0.0000847963850358877,11792.9555555556,0
"EA02343","Comoros","P8","D7","Comoros_Rural","Rural","Settlement",48,215,44,24.682585997507,-14.9064546334557,605,9.49975328487607,1.92485831677914,3.40684511000291,13.6418661748277,"3G","Difficult",2022,2023-10-24,0.0000904494773716136,11055.8958333333,0
"EA02344","Angola","P3","D20","Angola_Rural","Rural","Farm",91,345,85,22.993227308616,-31.7729471554048,586,8.16215123049915,2.11381538305432,6.69743553714311,21.7993332425152,"2G","Easy",2022,2023-02-26,0.000171477134183684,5831.68131868132,0
"EA02345","Botswana","P4","D24","Botswana_Rural","Rural","Village",78,239,77,23.7070897966623,-30.0577133754268,675,22.0519298444244,10.300256088313,3.88103395468236,32.3393916599175,"3G","Easy",2022,2023-04-06,0.000146980400728872,6803.62820512821,0
"EA02346","DRC","P8","D22","DRC_Urban","Urban","Formal",149,549,132,25.2876952197403,-6.91947212209925,-320,43.0664477362752,16.7560369393511,17.2612023345175,4.33401249814779,"4G","Moderate",2022,2023-05-23,0.000280770252674384,3561.63087248322,0
"EA02347","Lesotho","P6","D8","Lesotho_Rural","Rural","Farm",81,414,77,30.8583320351318,-11.7906532529742,1302,3.99373680270627,0.0183850967308123,0.552838204894215,35.6074647493383,"4G","Difficult",2022,2023-10-19,0.000152633493064598,6551.64197530864,0
"EA02348","Angola","P8","D16","Angola_Rural","Rural","Village",55,197,58,24.4899492291734,-23.5355263692327,1411,9.2917219735682,16.8037109441104,4.60645368301725,9.89066580310464,"3G","Easy",2022,2023-03-17,0.000103640026154974,9648.78181818182,0
"EA02349","Lesotho","P4","D23","Lesotho_Urban","Urban","Informal",101,582,105,19.0861129201949,-14.0626497752964,1182,17.0656707487069,1.33571557783837,6.53168495257801,2.33701816967279,"3G","Easy",2022,2023-05-14,0.00019032077530277,5254.28712871287,0
"EA02350","Botswana","P6","D14","Botswana_Rural","Rural","Village",97,390,99,29.6260199462995,-11.6522246063687,935,10.9385267726687,7.93921895215714,0.823244343046099,32.4843149921874,"2G","Difficult",2022,2023-04-02,0.000182783318855136,5470.9587628866,0
"EA02351","Comoros","P4","D8","Comoros_Rural","Rural","Village",52,257,53,23.7137935450301,-30.1256467588246,848,12.3475846252404,0.533629199489951,2.55709942895919,34.1629613078853,"2G","Easy",2022,2023-05-31,0.000097986933819248,10205.4423076923,0
"EA02352","Angola","P5","D4","Angola_Rural","Rural","Village",61,274,56,31.7353889346123,-32.5460486626253,754,9.43707124097273,4.94355007540435,5.95641564556813,11.7659558861734,"2G","Easy",2022,2023-01-04,0.000114946210826426,8699.72131147541,0
"EA02353","DRC","P7","D14","DRC_Rural","Rural","Village",133,595,121,28.8489185506478,-24.4747104262933,974,5.77896076720208,23.9089394906972,0.910018706718709,10.0060544209555,"None","Difficult",2022,2023-01-26,0.000250620426883846,3990.0977443609,0
"EA02354","Angola","P6","D14","Angola_Urban","Urban","Mixed",127,529,117,32.2572773136199,-13.6357203032821,964,14.9942535092123,5.4745928859025,6.59678208155042,0.851619564693497,"4G","Difficult",2022,2023-07-31,0.000239314242212394,4178.6062992126,0
"EA02355","Lesotho","P5","D9","Lesotho_Urban","Urban","Formal",50,152,48,20.0443360302597,-14.0263184928335,664,8.24094011913985,9.53064972492766,3.38742093881592,6.19352843959525,"3G","Easy",2022,2023-02-28,0.0000942182055954308,10613.66,0
"EA02356","DRC","P5","D15","DRC_Rural","Rural","Village",70,302,71,28.966129552573,-11.6509417071939,956,8.76931412214508,2.28252499829978,2.84160264534876,50.6878652770944,"3G","Moderate",2022,2023-07-26,0.000131905487833603,7581.18571428571,0
"EA02357","Comoros","P1","D16","Comoros_Urban","Urban","Formal",201,860,187,33.6295052850619,-26.5297294827178,187,28.8460396843126,8.51935203729082,0.211797882719452,44.0586693559713,"3G","Moderate",2022,2023-12-29,0.000378757186493632,2640.21393034826,0
"EA02358","DRC","P7","D5","DRC_Rural","Rural","Settlement",116,602,117,32.5427168281749,-25.2779543609358,553,17.8025755926324,3.74026473145932,0.996459936723113,4.96935957828187,"3G","Difficult",2022,2023-02-11,0.000218586236981399,4574.85344827586,0
"EA02359","Angola","P1","D1","Angola_Rural","Rural","Settlement",25,143,21,30.4424463585019,-18.3946456643753,988,35.6792256215072,6.7309430334717,5.35402834394431,22.7581157330567,"4G","Moderate",2022,2023-11-01,0.0000471091027977154,21227.32,0
"EA02360","Angola","P1","D21","Angola_Rural","Rural","Village",44,172,47,16.644824584946,-24.2847306514159,749,16.9926471193321,12.8503694381089,8.37976288910709,3.11158891229655,"2G","Difficult",2022,2023-04-25,0.0000829120209239791,12060.9772727273,0
"EA02361","Comoros","P6","D7","Comoros_Rural","Rural","Farm",64,306,64,23.6266137193888,-24.7580936178565,475,25.498044140518,3.63305779358211,2.08702006144449,0.617330193053931,"3G","Moderate",2022,2023-10-11,0.000120599303162151,8291.921875,0
"EA02362","Angola","P7","D10","Angola_Rural","Rural","Settlement",86,454,79,22.6061546243727,-23.4002076461911,979,45.565959964035,1.86405855696648,11.7725181461705,32.7287717424055,"4G","Moderate",2022,2023-11-23,0.000162055313624141,6170.73255813954,0
"EA02363","Eswatini","P5","D12","Eswatini_Rural","Rural","Village",28,127,28,22.0959498453885,-22.9078457760625,635,16.3304116344079,10.0918822265686,2.72413097787648,16.6213960960195,"4G","Moderate",2022,2023-12-03,0.0000527621951334412,18952.9642857143,0
"EA02364","DRC","P3","D20","DRC_Rural","Rural","Village",114,368,112,16.6368429455906,-11.1857050377876,937,23.1706233684647,9.29614664620417,3.8876482696244,9.09837747691199,"2G","Moderate",2022,2023-08-06,0.000214817508757582,4655.11403508772,0
"EA02365","Botswana","P4","D12","Botswana_Rural","Rural","Settlement",86,388,82,32.6477767108008,-21.8412373238243,518,4.63068336248398,2.53325630445033,11.6044445722968,57.6841725470656,"None","Moderate",2022,2023-10-12,0.000162055313624141,6170.73255813954,0
"EA02366","Lesotho","P2","D10","Lesotho_Urban","Urban","Formal",129,611,123,19.4993768818676,-10.6771367718466,735,9.25427253823727,8.08779598171723,1.8826348701615,1.02833802790137,"None","Difficult",2022,2023-11-09,0.000243082970436211,4113.82170542636,0
"EA02367","Botswana","P2","D9","Botswana_Rural","Rural","Village",37,149,39,15.0849302439019,-27.0430636988021,384,7.41993715650666,5.56585210375488,11.3651046429979,7.86828130949289,"2G","Difficult",2022,2023-01-23,0.0000697214721406188,14342.7837837838,0
"EA02368","Botswana","P3","D8","Botswana_Rural","Rural","Settlement",103,350,105,18.159202421084,-21.8308295006864,657,21.2666270778257,0.0144152855500579,5.63730672912157,4.38629385782406,"3G","Easy",2022,2023-07-17,0.000194089503526587,5152.26213592233,0
"EA02369","Comoros","P2","D10","Comoros_Rural","Rural","Settlement",33,150,32,17.6092086173594,-14.5068658259697,1184,11.6491374580129,1.64973001927137,5.86979044929845,26.3659941113058,"2G","Easy",2022,2023-08-15,0.0000621840156929843,16081.303030303,0
"EA02370","DRC","P3","D24","DRC_Urban","Urban","Formal",62,305,60,23.4776403009892,-10.7690476370044,1585,6.09200868057087,1.25062284898233,1.90425409764515,3.07193047832698,"3G","Moderate",2022,2023-02-01,0.000116830574938334,8559.40322580645,0
